Date,Open,High,Low,Close,Adj Close,Volume,MA5,MA20,MA50,Previous day close price,Change in price,Percent change in price,Previous day volume,Change in volume,Percent change in volume,VMA5,VMA20,Volume_Osc,Previous day open price,Change in open price,Percent change in open price,Previous day high price,Change in high price,Percent change in high price,Previous day low price,Change in low price,Percent change in low price
2025-03-28,221.67,223.81,217.68,217.9,217.16,39818600.0,221.552,222.7315,,223.85,-5.949999999999989,-0.026580299307571997,37094800.0,2723800.0,0.07342808156399272,38034520.0,52497010.0,-27.54916899076728,221.39,0.28000000000000114,0.0012647364379601012,224.99,-1.1800000000000068,-0.005244677541224041,220.56,-2.8799999999999955,-0.01305767138193692
2025-03-31,217.01,225.62,216.23,222.13,221.37,65299300.0,221.83199999999997,221.93650000000002,,217.9,4.22999999999999,0.01941257457549339,39818600.0,25480700.0,0.6399195350916407,42234480.0,53402775.0,-20.91332332449016,221.67,-4.659999999999997,-0.021022240267063674,223.81,1.8100000000000023,0.0080872168357089,217.68,-1.450000000000017,-0.006661153987504664
2025-04-01,219.81,223.68,218.9,223.19,222.43,36412700.0,221.71999999999997,221.2995,,222.13,1.0600000000000023,0.004771980371854223,65299300.0,-28886600.0,-0.4423722765787689,42618300.0,52533505.0,-18.874059516874038,217.01,2.8000000000000114,0.01290263121515145,225.62,-1.9399999999999977,-0.008598528499246472,216.23,2.670000000000016,0.012347962817370384
2025-04-02,221.32,225.19,221.02,223.89,223.13,35905900.0,222.192,220.70700000000002,,223.19,0.6999999999999886,0.003136341233926254,36412700.0,-506800.0,-0.01391822084053096,42906260.0,51967420.0,-17.43623216238174,219.81,1.509999999999991,0.006869569173376888,223.68,1.509999999999991,0.006750715307582311,218.9,2.1200000000000045,0.009684787574234743
2025-04-03,205.54,207.49,201.25,203.19,202.5,103419000.0,218.06,219.1,,223.89,-20.69999999999999,-0.09245611684309252,35905900.0,67513100.0,1.8802787285655005,56171100.0,54879850.0,2.352867218113752,221.32,-15.780000000000001,-0.07129947587204044,225.19,-17.69999999999999,-0.0786002930858386,221.02,-19.77000000000001,-0.08944891864989601
2025-04-04,193.89,199.88,187.34,188.38,187.74,125910900.0,212.156,216.56550000000001,,203.19,-14.810000000000002,-0.07288744524828983,103419000.0,22491900.0,0.21748324775911576,73389560.0,58861715.0,24.681314501284916,205.54,-11.650000000000006,-0.05667996497032213,207.49,-7.610000000000014,-0.036676466335727076,201.25,-13.909999999999997,-0.06911801242236026
2025-04-07,177.2,194.15,174.62,181.46,180.84,160466300.0,204.022,214.2645,,188.38,-6.9199999999999875,-0.03673426053721196,125910900.0,34555400.0,0.27444327695219406,92422960.0,63281470.0,46.05058953276528,193.89,-16.689999999999998,-0.08607973593274532,199.88,-5.72999999999999,-0.0286672003201921,187.34,-12.719999999999999,-0.06789793957510404
2025-04-08,186.7,190.34,169.21,172.42,171.83,120859500.0,193.868,211.8435,,181.46,-9.04000000000002,-0.049818141739226385,160466300.0,-39606800.0,-0.24682316473926302,109312320.0,65517575.0,66.84427041141251,177.2,9.5,0.053611738148984234,194.15,-3.8100000000000023,-0.019624002060262713,174.62,-5.409999999999997,-0.030981559958767613
2025-04-09,171.95,200.61,171.89,198.85,198.17,184395900.0,188.85999999999999,210.93699999999998,,172.42,26.430000000000007,0.15328848161466202,120859500.0,63536400.0,0.5257046405123305,139010320.0,71609995.0,94.12139324964343,186.7,-14.75,-0.07900374933047671,190.34,10.27000000000001,0.05395607859619633,169.21,2.6799999999999784,0.015838307428638787
2025-04-10,189.07,194.78,183.0,190.42,189.77,121880000.0,186.30599999999998,209.974,,198.85,-8.430000000000007,-0.042393764143827006,184395900.0,-62515900.0,-0.33903085697675495,142702520.0,74635580.0,91.19905010452119,171.95,17.120000000000005,0.09956382669380637,200.61,-5.8300000000000125,-0.029061362843327943,171.89,11.110000000000014,0.0646343591831986
