Date,Open,High,Low,Close,Adj Close,Volume,MA5,MA20,MA50,Previous day close price,Change in price,Percent change in price,Previous day volume,Change in volume,Percent change in volume,VMA5,VMA20,Volume_Osc,Previous day open price,Change in open price,Percent change in open price,Previous day high price,Change in high price,Percent change in high price,Previous day low price,Change in low price,Percent change in low price
2025-03-26,282.66,284.9,266.51,272.06,272.06,153629800,264.712,257.553,,288.14,-16.079999999999984,-0.05580620531685976,150361500.0,3268300.0,0.021736282226500814,140965640.0,125800615.0,12.054809906930899,283.6,-0.9399999999999977,-0.0033145275035261212,288.2,-3.3000000000000114,-0.011450381679389388,271.28,-4.769999999999982,-0.017583308758478244
2025-03-27,272.48,291.85,271.82,273.13,273.13,162572100,272.08599999999996,257.11199999999997,,272.06,1.0699999999999932,0.003932955965595841,153629800.0,8942300.0,0.05820680623160346,153674400.0,128841810.0,19.27370470812231,282.66,-10.180000000000007,-0.03601500035378191,284.9,6.9500000000000455,0.024394524394524497,266.51,5.310000000000002,0.01992420547071405
2025-03-28,275.58,276.1,260.57,263.55,263.55,123809400,275.054,255.64050000000003,,273.13,-9.579999999999984,-0.0350748727712078,162572100.0,-38762700.0,-0.23843390101991668,151890540.0,129247430.0,17.519195546093258,272.48,3.099999999999966,0.011376981796829,291.85,-15.75,-0.05396607846496493,271.82,-11.25,-0.04138768302553164
2025-03-31,249.31,260.56,243.36,259.16,259.16,134008900,271.20799999999997,254.36599999999999,,263.55,-4.389999999999986,-0.016657180800607074,123809400.0,10199500.0,0.08238065930373617,144876340.0,130170305.0,11.29753441078593,275.58,-26.269999999999982,-0.09532622106103483,276.1,-15.54000000000002,-0.05628395508873607,260.57,-17.20999999999998,-0.06604751122539043
2025-04-01,263.8,277.45,259.25,268.46,268.46,146486900,267.27200000000005,254.18699999999998,,259.16,9.299999999999955,0.03588516746411474,134008900.0,12478000.0,0.09311321859966015,144101420.0,131159320.0,9.867465003630699,249.31,14.490000000000009,0.058120412338052985,260.56,16.889999999999986,0.06482192201412329,243.36,15.889999999999986,0.06529421433267579
2025-04-02,254.6,284.99,251.27,282.76,282.76,212787800,269.412,254.37000000000003,,268.46,14.300000000000011,0.05326678089845793,146486900.0,66300900.0,0.4526063422736095,155933020.0,137096565.0,13.739552847294167,263.8,-9.200000000000017,-0.03487490523123582,277.45,7.5400000000000205,0.027176067759956846,259.25,-7.97999999999999,-0.030781099324975858
2025-04-03,265.29,276.3,261.51,267.28,267.28,136174300,268.242,254.56150000000002,,282.76,-15.480000000000018,-0.054746074409393164,212787800.0,-76613500.0,-0.3600464876275802,150653460.0,138982700.0,8.397275344341418,254.6,10.690000000000026,0.041987431264729036,284.99,-8.689999999999998,-0.030492297975367566,251.27,10.23999999999998,0.040752974887571014
2025-04-04,255.38,261.0,236.0,239.43,239.43,181229400,263.418,253.39950000000005,,267.28,-27.849999999999966,-0.10419784495659967,136174300.0,45055100.0,0.3308634595514719,162137460.0,142925690.0,13.441789226275555,265.29,-9.910000000000025,-0.03735534697877807,276.3,-15.300000000000011,-0.055374592833876246,261.51,-25.50999999999999,-0.09754885090436305
2025-04-07,223.78,252.0,214.25,233.29,233.29,183453800,258.244,253.9565,,239.43,-6.140000000000015,-0.025644238399532338,181229400.0,2224400.0,0.012273946721668816,172026440.0,142644535.0,20.597988559463566,255.38,-31.599999999999994,-0.12373717597305978,261.0,-9.0,-0.03448275862068961,236.0,-21.75,-0.09216101694915257
2025-04-08,245.0,250.44,217.8,221.86,221.86,171603500,248.92399999999998,253.5205,,233.29,-11.429999999999978,-0.04899481332247413,183453800.0,-11850300.0,-0.06459555484814161,177049760.0,142479890.0,24.262981954856926,223.78,21.22,0.09482527482348724,252.0,-1.5600000000000023,-0.006190476190476191,214.25,3.5500000000000114,0.01656942823803975
