Date,Open,High,Low,Close,Adj Close,Volume,MA5,MA20,MA50,Previous day close price,Change in price,Percent change in price,Previous day volume,Change in volume,Percent change in volume,VMA5,VMA20,Volume_Osc,Previous day open price,Change in open price,Percent change in open price,Previous day high price,Change in high price,Percent change in high price,Previous day low price,Change in low price,Percent change in low price
2025-02-18,408.0,410.6,406.5,409.64,406.64,21423100.0,409.81800000000004,,,408.43,1.2099999999999795,0.002962563964449272,22758500.0,-1335400.0,-0.05867697783245818,21067120.0,,,407.79,0.20999999999997954,0.0005149709409253411,408.91,1.6899999999999977,0.004132938788486529,405.88,0.6200000000000045,0.001527545087217863
2025-02-19,407.88,415.49,407.65,414.77,411.73,24114200.0,410.48400000000004,,,409.64,5.1299999999999955,0.012523191094619746,21423100.0,2691100.0,0.1256167408078197,22261840.0,,,408.0,-0.12000000000000455,-0.0002941176470588891,410.6,4.889999999999986,0.01190940087676573,406.5,1.1499999999999773,0.0028290282902827535
2025-02-20,415.29,419.31,412.54,416.13,413.91,23508700.0,411.90199999999993,,,414.77,1.3600000000000136,0.0032789256696483804,24114200.0,-605500.0,-0.025109686408837928,23139240.0,,,407.88,7.410000000000025,0.018167107972933305,415.49,3.819999999999993,0.009193963753640233,407.65,4.890000000000043,0.011995584447442864
2025-02-21,417.34,418.05,407.89,408.21,406.03,27524800.0,411.436,,,416.13,-7.920000000000016,-0.019032513877874746,23508700.0,4016100.0,0.17083462718057563,23865860.0,,,415.29,2.0499999999999545,0.004936309566808683,419.31,-1.259999999999991,-0.003004936681691328,412.54,-4.650000000000034,-0.011271634265768271
2025-02-24,408.51,409.37,399.32,404.0,401.85,26443700.0,410.55,,,408.21,-4.2099999999999795,-0.01031331912496014,27524800.0,-1081100.0,-0.03927730628378767,24602900.0,,,417.34,-8.829999999999984,-0.0211578089806872,418.05,-8.680000000000007,-0.020763066618825543,407.89,-8.569999999999993,-0.021010566574321543
2025-02-25,401.1,401.92,396.7,397.9,395.78,29387400.0,408.202,,,404.0,-6.100000000000023,-0.015099009900990112,26443700.0,2943700.0,0.11131952033943815,26195760.0,,,408.51,-7.409999999999968,-0.018139090842329342,409.37,-7.449999999999989,-0.01819869555658693,399.32,-2.6200000000000045,-0.006561153961734956
2025-02-26,398.01,403.6,394.25,399.73,397.6,19619000.0,405.194,,,397.9,1.830000000000041,0.004599145513948244,29387400.0,-9768400.0,-0.332400960956056,25296720.0,,,401.1,-3.090000000000032,-0.007703814510097273,401.92,1.6800000000000068,0.004179936305732435,396.7,-2.4499999999999886,-0.006175951600705831
2025-02-27,401.27,405.74,392.17,392.53,390.44,21127400.0,400.474,,,399.73,-7.2000000000000455,-0.018012158206789697,19619000.0,1508400.0,0.0768846526326521,24820460.0,,,398.01,3.259999999999991,0.008190748976156348,403.6,2.1399999999999864,0.005302279484638239,394.25,-2.079999999999984,-0.005275840202916937
2025-02-28,392.66,397.63,386.57,396.99,394.87,32845700.0,398.22999999999996,,,392.53,4.460000000000036,0.011362188877283463,21127400.0,11718300.0,0.5546494126111117,25884640.0,,,401.27,-8.609999999999957,-0.021456874423704586,405.74,-8.110000000000014,-0.019988169763888286,392.17,-5.600000000000023,-0.014279521636025305
2025-03-03,398.82,398.82,386.16,388.49,386.42,23007700.0,395.12800000000004,407.1105,,396.99,-8.5,-0.021411118667976514,32845700.0,-9838000.0,-0.2995217029930859,25197440.0,22772830.0,10.646941991838519,392.66,6.159999999999968,0.0156878724596341,397.63,1.1899999999999977,0.0029927319367251126,386.57,-0.40999999999996817,-0.001060609980081173
2025-03-04,383.4,392.58,381.0,388.61,386.54,29342900.0,393.27,405.995,,388.49,0.12000000000000455,0.0003088882596720133,23007700.0,6335200.0,0.2753512954358759,25188540.0,22956020.0,9.72520497891185,398.82,-15.420000000000016,-0.03866405897397329,398.82,-6.240000000000009,-0.015646156160673996,386.16,-5.160000000000025,-0.013362336855189616
2025-03-05,389.34,401.67,388.81,401.02,398.88,23433100.0,393.52799999999996,405.4275,,388.61,12.409999999999968,0.031934330048120074,29342900.0,-5909800.0,-0.20140476912643268,25951360.0,23101070.0,12.338346232447241,383.4,5.939999999999998,0.015492957746478853,392.58,9.090000000000032,0.02315451627693732,381.0,7.810000000000002,0.02049868766404206
2025-03-06,394.28,402.15,392.68,396.89,394.77,23304600.0,394.4,404.60749999999996,,401.02,-4.1299999999999955,-0.010298738217545234,23433100.0,-128500.0,-0.005483696139221839,26386800.0,23450465.0,12.521436142097823,389.34,4.939999999999998,0.012688138901731039,401.67,0.47999999999996135,0.00119501082978557,388.81,3.8700000000000045,0.00995344769939055
2025-03-07,392.32,394.8,385.54,393.31,391.21,22034100.0,393.664,403.482,,396.89,-3.579999999999984,-0.00902013152258807,23304600.0,-1270500.0,-0.05451713395638624,24224480.0,23736680.0,2.0550472938928275,394.28,-1.9599999999999795,-0.004971086537486014,402.15,-7.349999999999966,-0.018276762402088642,392.68,-7.139999999999986,-0.01818274421921151
2025-03-10,385.84,386.4,377.22,380.16,378.13,32840100.0,391.998,402.0025,,393.31,-13.149999999999977,-0.03343418677379162,22034100.0,10806000.0,0.49042166460168546,26190960.0,24234345.0,8.073727596103794,392.32,-6.480000000000018,-0.016517128874388276,394.8,-8.400000000000034,-0.021276595744680882,385.54,-8.319999999999993,-0.02158012138818277
2025-03-11,379.0,386.0,376.91,380.45,378.42,30380200.0,390.36600000000004,400.414,,380.16,0.2899999999999636,0.0007628367003365,32840100.0,-2459900.0,-0.07490537483137993,26398420.0,24712460.0,6.822307451382825,385.84,-6.839999999999975,-0.017727555463404432,386.4,-0.39999999999997726,-0.0010351966873705098,377.22,-0.3100000000000023,-0.0008218016011876106
2025-03-12,382.95,385.22,378.95,383.27,381.23,24253600.0,386.816,399.0055,,380.45,2.819999999999993,0.007412274937574015,30380200.0,-6126600.0,-0.20166424184172582,26562520.0,25018110.0,6.173168156987079,379.0,3.9499999999999886,0.010422163588390543,386.0,-0.7799999999999727,-0.0020207253886009857,376.91,2.0399999999999636,0.005412432676235701
2025-03-13,383.16,385.32,377.45,378.77,376.75,20473000.0,383.192,397.49199999999996,,383.27,-4.5,-0.011741070263782682,24253600.0,-3780600.0,-0.15587789029257515,25996200.0,25085675.0,3.6296611512347186,382.95,0.21000000000003638,0.0005483744614180885,385.22,0.0999999999999659,0.00025959192149938026,378.95,-1.5,-0.0039583058450982644
2025-03-14,379.78,390.23,379.51,388.56,386.49,19952800.0,382.242,396.393,,378.77,9.79000000000002,0.02584681996990268,20473000.0,-520200.0,-0.02540907536755732,25579940.0,24888730.0,2.777200765165599,383.16,-3.3800000000000523,-0.008821380102307264,385.32,4.910000000000025,0.012742655455206142,377.45,2.0600000000000023,0.005457676513445531
2025-03-17,386.7,392.71,385.57,388.7,386.63,22474300.0,383.95,395.4065,,388.56,0.13999999999998636,0.0003603047148446059,19952800.0,2521500.0,0.12637324084840218,23506780.0,24874520.0,-5.4985583641412985,379.78,6.920000000000016,0.018221075359418748,390.23,2.4799999999999613,0.006355226404940684,379.51,6.060000000000002,0.01596795868356571
2025-03-18,387.07,387.37,381.1,383.52,381.47,19486900.0,384.56399999999996,394.1005,,388.7,-5.180000000000007,-0.013326472858245397,22474300.0,-2987400.0,-0.1329251634088715,21328120.0,24777710.0,-13.922150190635051,386.7,0.37000000000000455,0.0009568140677527204,392.71,-5.339999999999975,-0.013597820274502737,385.57,-4.46999999999997,-0.01159322561402587
2025-03-19,385.53,389.68,384.0,387.82,385.75,19185500.0,385.474,392.753,,383.52,4.300000000000011,0.011211931581143197,19486900.0,-301400.0,-0.015466800773853207,20314500.0,24531275.0,-17.18938375604203,387.07,-1.5400000000000205,-0.003978608520422755,387.37,2.3100000000000023,0.005963290910498964,381.1,2.8999999999999773,0.007609551298871642
2025-03-20,385.74,391.79,383.28,386.84,384.78,18470500.0,387.08799999999997,391.2885,,387.82,-0.9800000000000182,-0.002526945490175847,19185500.0,-715000.0,-0.03726772823225877,19914000.0,24279365.0,-17.979732995488142,385.53,0.21000000000003638,0.0005447046922419929,389.68,2.1100000000000136,0.0054146992404024985,384.0,-0.7200000000000273,-0.001875000000000071
2025-03-21,383.22,391.74,382.8,391.26,389.17,39675900.0,387.628,390.44100000000003,,386.84,4.420000000000016,0.011425912521972892,18470500.0,21205400.0,1.1480685417287027,23858620.0,24886920.0,-4.131889361962027,385.74,-2.519999999999982,-0.006532897806812876,391.79,-0.05000000000001137,-0.00012761938793748318,383.28,-0.47999999999996135,-0.0012523481527864089
2025-03-24,395.4,395.4,389.81,393.08,390.98,21004500.0,388.504,389.89500000000004,,391.26,1.8199999999999932,0.004651638296784721,39675900.0,-18671400.0,-0.4705980204607835,23564660.0,24614960.0,-4.266917354324362,383.22,12.17999999999995,0.03178330984812883,391.74,3.659999999999968,0.00934293153622301,382.8,7.009999999999991,0.018312434691744928
2025-03-25,393.92,396.36,392.64,395.16,393.05,15775000.0,390.832,389.758,,393.08,2.080000000000041,0.005291543706115842,21004500.0,-5229500.0,-0.24897045871122858,22822280.0,23934340.0,-4.646294821582713,395.4,-1.4799999999999613,-0.0037430450177035057,395.4,0.9600000000000364,0.002427921092564622,389.81,2.829999999999984,0.007259947153741564
2025-03-26,395.0,395.31,388.57,389.97,387.89,16108400.0,391.262,389.27000000000004,,395.16,-5.189999999999998,-0.013133920437291224,15775000.0,333400.0,0.021134706814579962,22206860.0,23758810.0,-6.532103249278899,393.92,1.079999999999984,0.0027416734362306627,396.36,-1.0500000000000114,-0.0026491068725401634,392.64,-4.069999999999993,-0.010365729421352832
2025-03-27,390.13,392.24,387.4,390.58,388.5,13766800.0,392.01000000000005,389.1725,,389.97,0.6099999999999568,0.0015642228889400922,16108400.0,-2341600.0,-0.14536515110128878,21266120.0,23390780.0,-9.08332257410826,395.0,-4.8700000000000045,-0.012329113924050672,395.31,-3.069999999999993,-0.007766057018542383,388.57,-1.170000000000016,-0.0030110404817664804
2025-03-28,388.08,389.13,376.93,378.8,376.78,21632000.0,389.51800000000003,388.263,,390.58,-11.779999999999973,-0.03016027446361813,13766800.0,7865200.0,0.5713165005665806,17657340.0,22830095.0,-22.657614871948628,390.13,-2.0500000000000114,-0.005254658703509163,392.24,-3.1100000000000136,-0.007928819090352923,387.4,-10.46999999999997,-0.027026329375322566
2025-03-31,372.54,377.07,367.24,375.39,373.39,35184700.0,385.98,387.608,,378.8,-3.410000000000025,-0.009002111932418178,21632000.0,13552700.0,0.6265116494082841,20493380.0,23438945.0,-12.566969204458648,388.08,-15.539999999999964,-0.04004329004328999,389.13,-12.060000000000002,-0.03099221339912117,376.93,-9.689999999999998,-0.025707691083225015
2025-04-01,374.65,382.85,373.23,382.19,380.15,19689500.0,383.386,387.287,,375.39,6.800000000000011,0.01811449425930367,35184700.0,-15495200.0,-0.4403959675654475,21276280.0,22956275.0,-7.31823869508446,372.54,2.109999999999957,0.0056638213346216215,377.07,5.78000000000003,0.015328718805526886,367.24,5.990000000000009,0.016310859383509513
2025-04-02,377.97,385.08,376.62,382.14,380.1,16092600.0,381.82,386.34299999999996,,382.19,-0.05000000000001137,-0.00013082498233862871,19689500.0,-3596900.0,-0.18268112445719797,21273120.0,22589250.0,-5.82635545668847,374.65,3.32000000000005,0.008861604163886483,382.85,2.2299999999999613,0.005824735536110737,373.23,3.3899999999999864,0.009082871151836702
2025-04-03,374.79,377.48,369.35,373.11,371.12,30198000.0,378.326,385.154,,382.14,-9.029999999999973,-0.02363008321557536,16092600.0,14105400.0,0.8765146713396219,24559360.0,22933920.0,7.087493110641356,377.97,-3.180000000000007,-0.008413366140169853,385.08,-7.599999999999966,-0.019736158720265795,376.62,-7.269999999999982,-0.01930327651213415
2025-04-04,364.13,374.59,359.48,359.84,357.92,49209900.0,374.534,383.4805,,373.11,-13.270000000000039,-0.035565918897912274,30198000.0,19011900.0,0.6295748062785615,30074940.0,24292710.0,23.802325882950072,374.79,-10.660000000000025,-0.02844259451959774,377.48,-2.890000000000043,-0.0076560347568084275,369.35,-9.870000000000005,-0.026722620820360143
2025-04-07,350.88,371.0,344.79,357.86,355.95,50425000.0,371.028,382.3655,,359.84,-1.9799999999999613,-0.005502445531347155,49209900.0,1215100.0,0.024692185921938448,33123000.0,25171955.0,31.586918854733376,364.13,-13.25,-0.03638810314997387,374.59,-3.589999999999975,-0.009583811634053196,359.48,-14.689999999999998,-0.04086458217425171
2025-04-08,368.26,373.65,350.25,354.56,352.67,35868900.0,365.502,381.071,,357.86,-3.3000000000000114,-0.009221483261610763,50425000.0,-14556100.0,-0.2886683192860684,36358880.0,25446390.0,42.884236231544044,350.88,17.379999999999995,0.04953260373917012,371.0,2.6499999999999773,0.0071428571428571175,344.79,5.4599999999999795,0.015835726094144187
2025-04-09,353.54,393.23,353.1,390.49,388.41,50199700.0,367.17199999999997,381.43199999999996,,354.56,35.93000000000001,0.10133686823104693,35868900.0,14330800.0,0.39953274284965534,43180300.0,26743695.0,61.459738454241275,368.26,-14.71999999999997,-0.03997175908325634,373.65,19.58000000000004,0.052401980463000264,350.25,2.8500000000000227,0.008137044967880147
2025-04-10,382.06,383.9,367.8,381.35,379.32,38024400.0,368.82,381.56100000000004,,390.49,-9.139999999999986,-0.023406489282696064,50199700.0,-12175300.0,-0.2425373059998367,44745580.0,27621265.0,61.99685278715511,353.54,28.519999999999982,0.08066979691124043,393.23,-9.330000000000041,-0.02372657223507879,353.1,14.699999999999989,0.041631265930331285
2025-04-11,380.64,390.05,378.89,388.45,386.38,23839200.0,374.54200000000003,381.5555,,381.35,7.099999999999966,0.018618067392159432,38024400.0,-14185200.0,-0.37305519613721716,39671440.0,27815585.0,42.62306545053789,382.06,-1.420000000000016,-0.0037166937130294064,383.9,6.150000000000034,0.016019796822089205,367.8,11.089999999999975,0.030152256661228893
2025-04-14,393.22,394.65,384.21,387.81,385.74,19251200.0,380.532,381.511,393.04339999999996,388.45,-0.6399999999999864,-0.0016475736903075466,23839200.0,-4588000.0,-0.19245612268868084,33436680.0,27654430.0,20.908946595536413,380.64,12.580000000000041,0.03304960067255158,390.05,4.599999999999966,0.011793359825663208,378.89,5.319999999999993,0.014041014542479413
2025-04-15,388.51,391.89,384.16,385.73,383.67,17199900.0,386.76599999999996,381.62149999999997,392.53960000000006,387.81,-2.079999999999984,-0.005363451174544176,19251200.0,-2051300.0,-0.10655439660904253,29702880.0,27540080.0,7.853281471949246,393.22,-4.710000000000036,-0.011978027567265181,394.65,-2.759999999999991,-0.0069935385784872794,384.21,-0.049999999999954525,-0.00013013716457133118
2025-04-16,380.67,381.61,368.0,371.61,369.63,21967800.0,382.99,380.81100000000004,391.72439999999995,385.73,-14.120000000000005,-0.03660591605527186,17199900.0,4767900.0,0.2772051000296514,24056500.0,27679195.0,-13.088151588223573,388.51,-7.839999999999975,-0.02017966075519284,391.89,-10.279999999999973,-0.026231850774451893,384.16,-16.160000000000025,-0.0420658059142025
2025-04-17,373.75,374.32,366.89,367.78,365.82,21120200.0,380.27599999999995,379.858,390.81419999999997,371.61,-3.830000000000041,-0.010306504130674687,21967800.0,-847600.0,-0.03858374529993902,20675660.0,27811680.0,-25.658356489072215,380.67,-6.920000000000016,-0.018178474794441457,381.61,-7.2900000000000205,-0.019103272975026897,368.0,-1.1100000000000136,-0.003016304347826071
2025-04-21,362.82,364.48,355.67,359.12,357.21,20807300.0,374.41,378.251,389.68019999999996,367.78,-8.659999999999968,-0.023546685518516464,21120200.0,-312900.0,-0.014815200613630508,20069280.0,26868250.0,-25.30484865966336,373.75,-10.930000000000007,-0.029244147157190703,374.32,-9.839999999999975,-0.026287668305193357,366.89,-11.21999999999997,-0.03058137316361842
2025-04-22,363.38,367.77,359.86,366.82,364.86,19485000.0,370.21200000000005,376.938,388.8216,359.12,7.699999999999989,0.02144130095789709,20807300.0,-1322300.0,-0.0635498118448814,20116040.0,26792275.0,-24.91850729361355,362.82,0.5600000000000023,0.001543465079102635,364.48,3.2899999999999636,0.00902655838454769,355.67,4.189999999999998,0.011780583124806787
2025-04-23,376.06,380.39,373.02,374.39,372.39,20545500.0,367.94399999999996,375.8995,388.065,366.82,7.569999999999993,0.02063682460062144,19485000.0,1060500.0,0.054426481909160884,20785160.0,27030800.0,-23.105642452313656,363.38,12.680000000000007,0.03489460069348893,367.77,12.620000000000005,0.03431492508905021,359.86,13.159999999999968,0.03656977713555265
2025-04-24,375.7,388.45,375.19,387.3,385.23,22232300.0,371.082,375.76599999999996,387.58219999999994,374.39,12.910000000000025,0.034482758620689724,20545500.0,1686800.0,0.08210070331702801,20838060.0,27336995.0,-23.773406696676062,376.06,-0.36000000000001364,-0.0009572940488220549,380.39,8.060000000000002,0.02118877993638102,373.02,2.170000000000016,0.0058173824459815116
2025-04-25,387.0,392.16,384.6,391.85,389.76,18973200.0,375.896,375.8295,387.2384,387.3,4.550000000000011,0.011747998967208906,22232300.0,-3259100.0,-0.14659302006540031,20408660.0,27597315.0,-26.04838550416952,375.7,11.300000000000011,0.030077189246739522,388.45,3.7100000000000364,0.009550778736002075,375.19,9.410000000000025,0.025080625816253255
2025-04-28,391.96,392.74,386.64,391.16,389.07,16579400.0,382.30400000000003,376.44750000000005,386.8508,391.85,-0.6899999999999977,-0.0017608778869465658,18973200.0,-2393800.0,-0.12616743617312842,19563080.0,27344685.0,-28.45746806006359,387.0,4.9599999999999795,0.012816537467700284,392.16,0.5799999999999841,0.0014789881680945527,384.6,2.0399999999999636,0.005304212168486755
2025-04-29,391.3,395.1,390.38,394.04,391.94,14974000.0,387.748,377.38,386.56300000000005,391.16,2.8799999999999955,0.007362716024133409,16579400.0,-1605400.0,-0.0968310071534555,18660880.0,26334150.0,-29.138096350176486,391.96,-0.6599999999999682,-0.001683845290335717,392.74,2.3600000000000136,0.006009064521057317,386.64,3.740000000000009,0.00967308090213126
2025-04-30,390.3,396.66,384.44,395.26,393.15,36461100.0,391.922,378.0335,386.2754,394.04,1.2199999999999704,0.0030961323723479595,14974000.0,21487100.0,1.434960598370509,21844000.0,27172730.0,-19.610580166218117,391.3,-1.0,-0.002555583950932805,395.1,1.5600000000000023,0.003948367501898309,390.38,-5.939999999999998,-0.015215943439725432
2025-05-01,431.11,436.99,424.9,425.4,423.13,58938100.0,399.54200000000003,380.1965,386.48800000000006,395.26,30.139999999999986,0.07625360522187918,36461100.0,22477000.0,0.6164652190965165,29185160.0,29315005.0,-0.4429301649445395,390.3,40.81,0.1045605944145529,396.66,40.329999999999984,0.10167397771391107,384.44,40.45999999999998,0.10524399126001449
2025-05-02,431.74,439.44,429.99,435.28,432.96,30757400.0,408.22799999999995,383.30499999999995,386.871,425.4,9.879999999999995,0.02322519981194171,58938100.0,-28180700.0,-0.4781406255037064,31542000.0,29342975.0,7.4942128397001335,431.11,0.6299999999999955,0.0014613439725359445,436.99,2.4499999999999886,0.005606535618664088,424.9,5.090000000000032,0.01197928924452829
2025-05-05,432.87,439.5,432.11,436.17,433.84,20136100.0,417.23,387.1215,387.4302,435.28,0.8900000000000432,0.002044660907921436,30757400.0,-10621300.0,-0.3453250274730634,32253340.0,27889285.0,15.647783727693271,431.74,1.1299999999999955,0.0026173159772084897,439.44,0.060000000000002274,0.0001365374112507478,429.99,2.1200000000000045,0.004930347217377173
2025-05-06,432.2,437.73,431.17,433.31,431.0,15104200.0,425.084,390.894,388.0164,436.17,-2.8600000000000136,-0.006557076369305581,20136100.0,-5031900.0,-0.24989446814427818,32279380.0,26123245.0,23.565736186296917,432.87,-0.6700000000000159,-0.0015478088109593946,439.5,-1.7699999999999818,-0.004027303754266187,432.11,-0.9399999999999977,-0.002175372011756216
2025-05-07,433.84,438.12,431.11,433.35,431.04,23295300.0,432.70200000000006,394.8335,388.72540000000004,433.31,0.040000000000020464,9.231266298970198e-05,15104200.0,8191100.0,0.5423061135313356,29646220.0,25494565.0,16.284470827409685,432.2,1.6399999999999864,0.003794539565016075,437.73,0.38999999999998636,0.0008909601809334866,431.17,-0.060000000000002274,-0.00013915624927518522
2025-05-08,437.93,443.67,435.66,438.17,435.83,23491300.0,435.256,397.21750000000003,389.4942,433.35,4.819999999999993,0.011122649128879614,23295300.0,196000.0,0.008413714354397639,22556860.0,24159145.0,-6.632209045477396,433.84,4.090000000000032,0.00942743868707363,438.12,5.550000000000011,0.012667762256916015,431.11,4.550000000000011,0.010554150912760019
2025-05-09,440.0,440.74,435.88,438.73,436.39,15324200.0,435.946,400.0865,390.4182,438.17,0.5600000000000023,0.001278042768788401,23491300.0,-8167100.0,-0.3476648801896872,19470220.0,23024135.0,-15.435607027147816,437.93,2.069999999999993,0.004726782819171937,443.67,-2.930000000000007,-0.0066040074830392426,435.66,0.21999999999997044,0.0005049809484458656
2025-05-12,445.94,449.37,439.78,449.26,446.86,22821900.0,438.564,403.127,391.4636,438.73,10.529999999999973,0.024001094066965933,15324200.0,7497700.0,0.48927187063598754,20007380.0,22973270.0,-12.910177784877815,440.0,5.939999999999998,0.013500000000000068,440.74,8.629999999999995,0.019580705177655755,435.88,3.8999999999999773,0.008947416720198165
2025-05-13,447.78,450.67,445.36,449.14,446.75,23618800.0,441.73,406.1935,392.6766,449.26,-0.12000000000000455,-0.00026710590749234875,22821900.0,796900.0,0.034918214522016155,21710300.0,23191650.0,-6.387428233868656,445.94,1.839999999999975,0.0041261156209355665,449.37,1.3000000000000114,0.002892939003493744,439.78,5.580000000000041,0.012688162262949776
2025-05-14,448.14,453.9,448.14,452.94,450.52,19902800.0,445.64799999999997,409.554,393.9632,449.14,3.8000000000000114,0.008460613617135015,23618800.0,-3716000.0,-0.1573322946127661,21031800.0,23326795.0,-9.838449731306852,447.78,0.36000000000001364,0.000803966233418274,450.67,3.2299999999999613,0.007167106752168806,445.36,2.7799999999999727,0.00624214118915023
2025-05-15,450.77,456.19,450.43,453.13,451.54,21992300.0,448.64,413.63,395.0054,452.94,0.18999999999999773,0.00041948160904303755,19902800.0,2089500.0,0.10498522820909617,20732000.0,23328020.0,-11.128334080646365,448.14,2.6299999999999955,0.005868701744990323,453.9,2.2900000000000205,0.005045164133069102,448.14,2.2900000000000205,0.005110010264649523
2025-05-16,452.05,454.36,448.73,454.27,452.68,23849800.0,451.74799999999993,417.9545,396.153,453.13,1.1399999999999864,0.0025158343080351475,21992300.0,1857500.0,0.08446137966470091,22437120.0,23464500.0,-4.378444032474589,450.77,1.2800000000000296,0.0028395855979768125,456.19,-1.829999999999984,-0.004011486442052625,450.43,-1.6999999999999886,-0.0037741713473791183
2025-05-19,450.88,459.59,450.8,458.87,457.26,21336500.0,453.66999999999996,422.942,397.4642,454.27,4.600000000000023,0.010126136438681987,23849800.0,-2513300.0,-0.10538033861919183,22140040.0,23490960.0,-5.750807970385203,452.05,-1.170000000000016,-0.0025882092688862546,454.36,5.229999999999961,0.011510696364116502,448.73,2.069999999999993,0.0046130189646333974
2025-05-20,455.59,458.34,454.32,458.17,456.56,15441800.0,455.476,427.5095,399.02439999999996,458.87,-0.6999999999999886,-0.0015254865212369628,21336500.0,-5894700.0,-0.2762730532186628,20504640.0,23288800.0,-11.954931125691319,450.88,4.7099999999999795,0.010446238466997881,459.59,-1.25,-0.0027198154877172698,450.8,3.519999999999982,0.0078083407275952865
2025-05-21,454.57,457.78,451.81,452.57,450.98,19216900.0,455.40200000000004,431.41850000000005,400.4668,458.17,-5.600000000000023,-0.012222537486086038,15441800.0,3775100.0,0.24447279462238858,20367460.0,23222370.0,-12.293792580171619,455.59,-1.0199999999999818,-0.002238855110955007,458.34,-0.5600000000000023,-0.0012218004101758329,454.32,-2.509999999999991,-0.005524740271174444
2025-05-22,454.95,460.25,453.9,454.86,453.27,18025600.0,455.74799999999993,434.79650000000004,401.8986,452.57,2.2900000000000205,0.005059990719667784,19216900.0,-1191300.0,-0.061992308853144884,19574120.0,23012035.0,-14.939639193143936,454.57,0.37999999999999545,0.0008359548584375709,457.78,2.4700000000000273,0.005395604875704452,451.81,2.089999999999975,0.004625838294858298
2025-05-23,449.98,453.69,448.91,450.18,448.6,16883500.0,454.93,437.713,403.3268,454.86,-4.680000000000007,-0.010288880094974306,18025600.0,-1142100.0,-0.06335988815906268,18180860.0,22907550.0,-20.633764850453236,454.95,-4.96999999999997,-0.010924277393120074,460.25,-6.560000000000002,-0.014253123302553017,453.9,-4.989999999999952,-0.01099361092751694
